,user_id,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance,institution_cat,account_type_cat,credit_type_cat,payment_frequency_cat
14042,874,0.0,2009-09-24,,0.0,0.0,0.0,0.0,1.0,4.0,2017-02-28,1306.0,48,7,14,4
14043,874,0.0,2003-11-28,2014-02-28,0.0,0.0,0.0,0.0,0.0,1.0,2014-01-31,582.0,25,7,6,0
14044,874,0.0,2014-01-01,2015-02-27,606.0,0.0,0.0,0.0,1.0,1.0,2014-09-30,606.0,25,7,6,0
14045,874,0.0,2014-01-01,2015-02-27,606.0,0.0,0.0,0.0,1.0,1.0,2014-09-30,606.0,25,7,6,0
14046,874,0.0,2003-11-28,2014-02-28,0.0,0.0,0.0,0.0,0.0,1.0,2014-01-31,1142.0,25,7,6,0
14047,874,0.0,2014-01-01,2015-02-27,606.0,0.0,0.0,0.0,1.0,1.0,2014-09-30,606.0,25,7,6,0
14048,874,0.0,2015-01-01,2016-01-29,630.0,0.0,0.0,0.0,1.0,1.0,2015-09-30,630.0,25,7,6,0
14049,874,0.0,2015-01-01,2016-01-29,630.0,0.0,0.0,0.0,1.0,1.0,2015-09-30,630.0,25,7,6,0
14050,874,0.0,2015-01-01,2016-01-29,630.0,0.0,0.0,0.0,1.0,1.0,2015-09-30,630.0,25,7,6,0
14051,874,0.0,2015-01-01,2016-01-29,630.0,0.0,0.0,0.0,1.0,1.0,2015-09-30,630.0,25,7,6,0
14052,874,922.0,2017-05-01,,852.0,922.0,0.0,922.0,2.0,1.0,2018-02-28,922.0,25,7,6,0
14053,874,922.0,2017-05-01,,852.0,922.0,0.0,922.0,2.0,1.0,2018-02-28,922.0,25,7,6,0
14054,874,0.0,2017-01-01,2017-11-30,720.0,0.0,0.0,0.0,0.0,0.0,,0.0,25,7,6,0
14055,874,922.0,2017-05-01,,852.0,922.0,0.0,922.0,2.0,1.0,2018-02-28,922.0,25,7,6,0
14056,874,0.0,2017-01-01,2017-11-30,720.0,0.0,0.0,0.0,0.0,0.0,,0.0,25,7,6,0
14057,874,0.0,2017-01-01,2017-11-30,720.0,0.0,0.0,0.0,0.0,0.0,,0.0,25,7,6,0
14058,874,0.0,2017-05-01,2018-02-28,852.0,0.0,0.0,0.0,1.0,1.0,2018-01-31,908.0,25,7,6,0
14059,874,0.0,2017-01-01,2017-11-30,720.0,0.0,0.0,0.0,0.0,0.0,,0.0,25,7,6,0
14060,874,0.0,2006-02-28,2014-01-31,0.0,0.0,0.0,0.0,1.0,1.0,2013-10-31,94.0,25,7,6,0
14061,874,0.0,2014-01-01,2015-02-27,35.0,0.0,0.0,0.0,1.0,1.0,2014-09-30,35.0,25,7,6,0
14062,874,0.0,2008-04-30,2014-01-31,0.0,0.0,0.0,0.0,1.0,1.0,2013-10-31,8996.0,25,7,6,0
14063,874,0.0,2015-01-01,2016-01-29,31.0,0.0,0.0,0.0,1.0,1.0,2015-09-30,31.0,25,7,6,0
14064,874,0.0,2015-01-01,2016-01-29,5060.0,0.0,0.0,0.0,1.0,1.0,2015-09-30,5060.0,25,7,6,0
14065,874,0.0,2017-01-01,2017-11-30,827.0,0.0,0.0,0.0,0.0,0.0,,0.0,25,7,6,0
14066,874,0.0,2017-05-01,2018-02-28,618.0,0.0,0.0,0.0,1.0,1.0,2018-01-31,658.0,25,7,6,0
14067,874,8045.0,2008-03-15,,125410.0,69175.0,99000.0,1885.0,7.0,0.0,,0.0,5,6,25,4
14068,874,0.0,2009-06-01,,141745.0,52800.0,100000.0,0.0,1.0,0.0,,0.0,5,6,25,4
14069,874,11101.0,2016-11-15,,82933.0,76901.0,75000.0,0.0,0.0,0.0,,0.0,49,6,14,4
14070,874,0.0,2003-10-29,,154128.0,0.0,198000.0,0.0,0.0,0.0,,0.0,49,6,14,4
14071,874,0.0,2004-01-20,,88030.0,0.0,91000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14072,874,17041.0,2016-03-01,,500000.0,389713.0,500000.0,87005.0,14.0,0.0,,0.0,5,4,14,4
14073,874,12691.0,2009-03-06,,204880.0,197902.0,197000.0,3114.0,3.0,0.0,,0.0,5,6,25,4
14074,874,0.0,2012-06-27,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
14075,874,2180.0,2016-11-16,,92087.0,7908.0,90000.0,0.0,3.0,0.0,,0.0,5,6,25,4
14076,874,0.0,2004-01-01,,10206.0,0.0,5050.0,0.0,0.0,0.0,,0.0,21,6,25,4
14077,874,0.0,2015-02-17,2015-05-30,10000.0,0.0,10000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14078,874,0.0,2011-12-27,,3985.0,0.0,0.0,0.0,3.0,0.0,,0.0,39,7,16,4
14079,874,0.0,2002-03-12,2016-01-31,44976.0,0.0,17490.0,0.0,0.0,0.0,,0.0,5,6,25,4
14080,874,0.0,2007-03-16,,112385.0,0.0,3010.0,0.0,1.0,0.0,,0.0,5,6,25,4
14081,874,0.0,2003-11-17,,0.0,0.0,39000.0,0.0,0.0,0.0,,0.0,49,6,25,4
14082,874,0.0,2012-05-30,2017-04-30,894.0,0.0,20000.0,0.0,7.0,0.0,,0.0,16,7,14,4
14083,874,0.0,2012-05-30,2017-04-30,1149.0,0.0,20000.0,0.0,8.0,0.0,,0.0,16,7,14,4
14084,874,0.0,2004-01-01,2016-08-10,10206.0,0.0,5050.0,0.0,0.0,0.0,,0.0,5,6,25,4
14085,874,0.0,2011-02-11,2015-02-09,5000.0,0.0,5000.0,0.0,0.0,0.0,,0.0,5,4,19,4
14086,874,0.0,2012-05-13,2014-09-29,83580.0,0.0,80000.0,0.0,5.0,0.0,,0.0,49,6,14,4
14087,874,0.0,2011-02-09,2012-06-29,0.0,0.0,150000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14088,874,0.0,2009-05-25,2012-05-31,300000.0,0.0,300000.0,0.0,0.0,0.0,,0.0,5,4,19,4
14120,878,0.0,2016-09-28,2017-05-12,166352.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
14121,878,16383.0,2017-05-15,,166352.0,132641.0,0.0,0.0,0.0,0.0,,0.0,36,4,19,7
14122,878,0.0,2007-12-26,,4253.0,0.0,0.0,0.0,0.0,0.0,,0.0,48,7,16,4
14123,878,0.0,2015-02-11,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,48,7,14,4
14124,878,0.0,2016-09-28,2017-05-12,166352.0,0.0,166352.0,0.0,0.0,0.0,,0.0,42,7,11,7
14125,878,20001.0,2015-01-26,,47884.0,20001.0,0.0,20001.0,0.0,0.0,,0.0,10,7,25,4
14126,878,749.0,2003-09-26,,83908.0,17919.0,0.0,2035.0,0.0,0.0,,0.0,5,3,4,4
14127,878,228.0,2015-11-13,,5418.0,3161.0,2980.0,0.0,0.0,0.0,,0.0,5,6,25,4
14153,881,0.0,2013-11-05,2017-06-30,573.0,0.0,740.0,0.0,0.0,0.0,,0.0,38,7,14,4
14154,881,0.0,2012-05-04,2018-01-12,45761.0,0.0,109500.0,0.0,0.0,0.0,,0.0,5,6,25,4
14155,881,0.0,2009-06-10,,1209.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,16,4
14156,881,0.0,2012-04-03,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,25,6,14,4
14157,881,0.0,2016-04-01,2017-04-30,245568.0,0.0,245568.0,0.0,0.0,0.0,,0.0,5,4,19,4
14158,881,0.0,2012-05-04,2016-06-14,45761.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14159,881,0.0,2015-10-20,2016-05-13,0.0,0.0,185000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14160,881,0.0,2015-07-22,2016-05-03,7902.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,16,4
14161,881,0.0,2013-07-18,2016-05-03,204900.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
14162,881,0.0,2014-07-21,2015-07-30,11147.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
14163,881,0.0,2012-05-04,2014-09-30,45761.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14164,881,0.0,2011-10-01,2014-09-18,25024.0,0.0,50000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14165,881,0.0,2013-07-18,2014-07-30,11483.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
14166,881,0.0,2012-03-14,2014-02-28,783.0,0.0,0.0,0.0,8.0,0.0,,0.0,16,7,14,4
14212,889,36028.0,2006-10-02,,36028.0,36028.0,36028.0,36028.0,0.0,0.0,,0.0,5,6,25,4
14213,889,17361.0,2013-09-01,,17361.0,17361.0,9500.0,17361.0,0.0,0.0,,0.0,5,6,25,4
14214,889,441.0,2011-12-26,,465.0,441.0,740.0,0.0,0.0,0.0,,0.0,39,7,16,4
14215,889,0.0,2011-11-27,,349.0,0.0,1000.0,0.0,0.0,0.0,,0.0,16,6,14,4
14216,889,0.0,2000-09-14,,4177.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,16,4
14217,889,8412.0,2015-04-17,2016-05-10,8412.0,8412.0,5000.0,8412.0,0.0,0.0,,0.0,5,6,25,4
14218,889,16898.0,2014-08-13,2016-05-10,16898.0,16898.0,14000.0,16898.0,0.0,0.0,,0.0,5,6,25,4
14219,889,0.0,2013-03-11,2014-01-14,22716.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,14,4
14220,889,0.0,2006-10-02,2013-11-28,10495.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14221,890,0.0,2015-08-31,2017-02-09,0.0,0.0,0.0,0.0,11.0,13.0,2016-11-30,7440.0,25,4,6,4
14222,890,0.0,2015-08-31,2017-02-09,0.0,0.0,0.0,0.0,11.0,13.0,2016-11-30,3720.0,25,4,6,4
14223,890,0.0,2015-03-17,2017-02-09,0.0,0.0,0.0,0.0,14.0,13.0,2016-08-31,2200.0,25,4,6,4
14224,890,0.0,2015-03-17,2017-02-09,0.0,0.0,0.0,0.0,14.0,13.0,2016-08-31,2200.0,25,4,6,4
14225,890,0.0,2015-06-16,2017-02-09,0.0,0.0,0.0,0.0,14.0,13.0,2016-08-31,2480.0,25,4,6,4
14226,890,0.0,2015-06-16,2017-02-09,0.0,0.0,0.0,0.0,14.0,13.0,2016-08-31,1240.0,25,4,6,4
14227,890,0.0,2015-06-16,2017-02-09,0.0,0.0,0.0,0.0,14.0,13.0,2016-08-31,7440.0,25,4,6,4
14228,890,0.0,2013-02-27,2016-11-17,132000.0,0.0,132000.0,0.0,6.0,1.0,2016-01-31,3780.0,6,4,5,4
14229,890,0.0,2015-02-27,2016-03-30,12764.0,0.0,12764.0,0.0,0.0,0.0,,0.0,5,4,5,4
14230,890,0.0,2016-02-29,2016-11-17,12764.0,0.0,12764.0,0.0,5.0,1.0,2016-05-31,1175.0,6,4,5,4
14231,890,0.0,2013-06-30,2014-07-03,0.0,0.0,0.0,0.0,6.0,13.0,2014-06-30,2428.0,25,4,6,4
14232,890,0.0,2014-04-28,2014-12-09,0.0,0.0,0.0,0.0,2.0,6.0,2015-01-31,3300.0,25,4,6,4
14233,890,0.0,2013-05-18,2014-07-03,0.0,0.0,0.0,0.0,3.0,13.0,2014-05-31,2428.0,25,4,6,4
14234,890,0.0,2014-08-22,2014-12-23,0.0,0.0,0.0,0.0,1.0,5.0,2015-01-31,2200.0,25,4,6,4
14235,890,19245.0,2008-02-18,,3360.0,19245.0,1730.0,19245.0,24.0,13.0,2016-02-29,19245.0,47,6,14,4
14236,890,5330.0,2010-12-18,,1415.0,5330.0,1500.0,5330.0,24.0,13.0,2016-03-31,5330.0,47,6,14,4
14237,890,0.0,2011-12-17,2012-12-01,5000.0,0.0,0.0,0.0,3.0,1.0,2012-04-08,476.0,38,7,14,4
14238,890,570.0,2016-07-14,,3000.0,570.0,0.0,0.0,0.0,0.0,,0.0,38,7,14,4
14239,890,0.0,2016-02-29,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38,7,16,4
14240,890,0.0,2012-12-19,2017-07-10,1651.0,0.0,0.0,0.0,17.0,13.0,2014-11-30,1651.0,48,7,14,4
14241,890,1198.0,2013-04-23,,326.0,1198.0,740.0,1198.0,15.0,13.0,2016-11-30,1198.0,38,7,14,4
14242,890,0.0,2006-08-02,,1335.0,0.0,1.0,0.0,0.0,0.0,,0.0,49,6,25,4
14243,890,4833.0,2013-03-08,,80667.0,72408.0,73391.0,0.0,0.0,0.0,,0.0,5,6,25,4
14244,890,3200.0,2012-04-01,,57240.0,49862.0,50000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14245,890,0.0,2013-03-08,2017-04-30,80667.0,0.0,73391.0,0.0,0.0,0.0,,0.0,5,6,25,4
14246,890,0.0,2013-04-19,2017-01-10,165710.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
14247,890,0.0,2013-03-08,2016-01-31,80667.0,0.0,73391.0,0.0,0.0,0.0,,0.0,5,6,25,4
14248,890,0.0,2013-03-17,2016-01-25,26501.0,0.0,20000.0,0.0,0.0,0.0,,0.0,49,6,14,4
14249,890,0.0,2014-03-10,2015-03-30,12764.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
14250,890,0.0,2013-03-13,2014-08-04,3350.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
14251,890,0.0,2009-10-16,,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,14,4
14252,890,0.0,2008-06-20,2012-08-09,11306.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14275,893,0.0,2014-06-14,2014-07-08,1554.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
14276,893,0.0,2014-10-29,2014-11-05,546.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
14277,893,0.0,2010-05-22,,0.0,0.0,7203.0,0.0,0.0,0.0,,0.0,52,6,14,4
14278,893,0.0,2017-03-13,,7564.0,1064.0,8600.0,0.0,0.0,0.0,,0.0,5,6,25,4
14279,893,0.0,2016-04-07,,8590.0,0.0,8590.0,0.0,0.0,0.0,,0.0,49,6,0,4
14280,893,0.0,2017-03-13,2017-08-01,7100.0,0.0,8600.0,0.0,0.0,0.0,,0.0,5,6,25,4
14325,27,0.0,2008-04-11,2010-04-10,1300.0,0.0,2954.0,0.0,0.0,1.0,2008-12-31,649.0,47,6,14,4
14326,27,0.0,2011-12-03,,0.0,0.0,21609.0,0.0,0.0,0.0,,0.0,52,6,14,4
14327,27,0.0,2016-11-02,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
14328,27,0.0,2016-10-14,,14620.0,10334.0,15000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14329,27,0.0,2017-03-14,,2526.0,1405.0,60000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14330,27,2905.0,2015-12-01,,82367.0,63446.0,82367.0,0.0,0.0,0.0,,0.0,5,4,19,4
14331,27,635.0,2015-05-25,,1054.0,635.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
14332,27,0.0,2004-11-30,,3366.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
14333,27,0.0,2004-11-16,,2368.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
14334,27,0.0,2001-04-02,,1973.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
14335,27,1.0,2016-06-24,,670.0,1.0,740.0,0.0,0.0,0.0,,0.0,39,7,16,4
14336,27,0.0,2010-04-19,2016-10-31,1178.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
14337,27,0.0,2005-10-08,2015-10-14,1574.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
14338,27,0.0,2004-08-01,2014-03-31,37614.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14339,27,0.0,2010-08-12,2013-08-13,109943.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
14340,27,0.0,2008-09-15,2012-01-02,136952.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14341,27,0.0,2010-02-01,2011-10-20,18504.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14342,27,0.0,1998-04-01,2011-09-05,54411.0,0.0,42500.0,0.0,0.0,0.0,,0.0,5,6,25,4
14343,27,0.0,2010-08-01,2011-08-08,112640.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14344,27,0.0,2004-10-06,2010-11-09,68481.0,0.0,59000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14380,900,1829.0,2008-10-08,,359524.0,196321.0,359524.0,3589.0,2.0,2.0,2017-08-31,3589.0,39,3,13,4
14381,900,11654.0,2015-06-10,,525516.0,212332.0,525516.0,0.0,0.0,0.0,,0.0,4,4,5,4
14382,900,32026.0,2015-08-21,,485696.0,265647.0,485696.0,21389.0,0.0,0.0,,0.0,4,4,5,4
14383,900,549.0,2016-01-22,,860.0,549.0,1.0,0.0,0.0,0.0,,0.0,16,7,14,4
14384,900,4702.0,2015-08-01,,153480.0,89587.0,153480.0,0.0,0.0,0.0,,0.0,5,4,19,4
14385,900,4470.0,2013-07-01,,82735.0,79842.0,75000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14386,900,8234.0,2016-04-18,,301840.0,224737.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,4
14387,900,8127.0,2016-02-29,2017-03-29,16395.0,8127.0,16395.0,0.0,0.0,0.0,,0.0,21,4,14,4
14388,900,0.0,2016-02-29,2017-03-29,57900.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,5,4
14389,900,0.0,2007-05-31,2017-01-18,279275.0,0.0,1.0,196942.0,0.0,0.0,,0.0,5,6,25,4
14390,900,0.0,2013-06-29,,0.0,0.0,10000.0,0.0,0.0,0.0,,0.0,49,6,14,4
14391,900,0.0,2015-08-03,2016-07-22,63742.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,5,4
14392,900,0.0,2015-08-03,2016-07-13,15639.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,14,4
14393,900,0.0,2005-05-01,2016-07-15,82713.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14394,900,0.0,2012-05-01,2016-06-30,7252.0,0.0,26500.0,0.0,0.0,0.0,,0.0,5,6,25,4
14395,900,0.0,2014-11-15,2015-10-13,0.0,0.0,116000.0,0.0,0.0,0.0,,0.0,49,6,14,4
14396,900,0.0,2014-06-18,2014-12-28,865.0,0.0,70000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14397,900,0.0,2007-05-31,2014-10-28,167884.0,0.0,250000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14398,900,0.0,2005-05-01,2014-05-31,82713.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14399,900,0.0,2012-08-08,2014-05-14,39982.0,0.0,43400.0,0.0,0.0,0.0,,0.0,5,6,25,4
14400,900,0.0,2013-10-01,2014-05-13,1.0,0.0,157000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14401,900,0.0,2006-06-19,2014-01-10,14547.0,0.0,34000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14402,900,0.0,2005-05-01,2013-09-30,82713.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
14403,900,0.0,2007-05-26,2010-10-20,0.0,0.0,16000.0,0.0,0.0,0.0,,0.0,49,6,14,4
14404,900,0.0,2007-12-06,2013-04-25,14998.0,0.0,21000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14405,900,0.0,2012-05-01,2013-03-31,7252.0,0.0,21800.0,0.0,0.0,0.0,,0.0,5,6,25,4
14406,900,0.0,2006-07-05,2012-05-31,1887.0,0.0,2000.0,0.0,0.0,0.0,,0.0,16,7,14,4
14407,900,0.0,2005-05-01,2012-01-31,82713.0,0.0,82000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14408,901,40.0,2050-01-01,,40.0,40.0,40.0,40.0,2.0,2.0,2017-10-31,40.0,39,7,14,1
14409,901,0.0,2014-03-10,,573.0,0.0,740.0,0.0,0.0,0.0,,0.0,38,7,14,4
14410,901,250.0,2017-10-24,,20313.0,1734.0,20000.0,0.0,0.0,0.0,,0.0,5,6,25,4
14411,901,0.0,2017-06-08,2018-02-28,50000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,14,4
14412,901,0.0,2015-05-11,,1122.0,0.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
14413,901,0.0,2015-11-12,2016-02-29,3289.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
14423,903,0.0,2014-11-20,2015-03-17,3507.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,7
14424,903,0.0,2015-03-20,2015-07-13,4081.0,0.0,4081.0,0.0,0.0,0.0,,0.0,6,4,19,7
14425,903,0.0,2015-07-10,2015-11-08,4068.0,0.0,4068.0,0.0,1.0,2.0,2015-11-04,295.0,6,4,19,7
14426,903,0.0,2015-11-12,2016-03-06,3571.0,0.0,3571.0,0.0,1.0,1.0,2016-01-06,259.0,6,4,19,7
14427,903,0.0,2016-03-03,2016-06-26,3562.0,0.0,3562.0,0.0,0.0,0.0,,0.0,6,4,19,7
14428,903,0.0,2016-06-27,2016-10-18,6080.0,0.0,6080.0,0.0,0.0,0.0,,0.0,6,4,19,7
14429,903,0.0,2008-11-11,2009-03-05,2507.0,0.0,0.0,0.0,0.0,1.0,2009-02-25,111.0,6,4,19,7
14430,903,0.0,2009-03-17,2009-07-08,5002.0,0.0,0.0,0.0,0.0,1.0,2009-07-01,74.0,6,4,19,7
14431,903,0.0,2009-07-14,2009-11-05,5002.0,0.0,0.0,0.0,0.0,1.0,2009-10-21,111.0,6,4,19,7
14432,903,0.0,2010-07-15,2010-11-04,5002.0,0.0,0.0,0.0,0.0,0.0,,0.0,6,4,19,7
14433,903,0.0,2014-03-11,2014-09-01,4002.0,0.0,4002.0,0.0,18.0,9.0,2014-08-27,164.0,6,4,19,7
14434,903,0.0,2011-03-28,2011-07-19,5002.0,0.0,0.0,0.0,0.0,2.0,2011-06-29,438.0,6,4,19,7
14435,903,0.0,2011-07-28,2011-11-18,5002.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,7
14436,903,779.0,2017-03-01,,9944.0,3121.0,0.0,8.0,1.0,1.0,2017-05-25,8.0,42,4,12,7
14437,903,768.0,2017-06-28,,9944.0,3605.0,0.0,0.0,0.0,0.0,,0.0,42,4,12,7
14438,903,0.0,2017-05-12,,904.0,0.0,897.0,0.0,0.0,0.0,,0.0,16,6,14,4
14439,903,0.0,1998-04-05,,3809.0,0.0,3809.0,0.0,0.0,0.0,,0.0,52,6,25,4
14440,903,0.0,1998-05-27,,146.0,0.0,3900.0,0.0,0.0,0.0,,0.0,52,6,25,4
14441,903,0.0,2000-12-18,,0.0,0.0,0.0,0.0,0.0,13.0,2014-11-30,4158.0,48,7,14,4
14442,903,0.0,2017-05-02,,0.0,0.0,6000.0,0.0,0.0,0.0,,0.0,49,6,14,4
14443,903,250.0,2017-02-22,,17800.0,13853.0,17800.0,0.0,0.0,0.0,,0.0,5,6,25,4
14444,903,1300.0,2017-02-26,,17829.0,9844.0,18000.0,0.0,0.0,0.0,,0.0,49,6,14,4
14445,903,0.0,2013-01-08,,10640.0,0.0,36864.0,0.0,0.0,0.0,,0.0,49,6,14,4
14446,903,715.0,2017-05-15,,15100.0,14500.0,15100.0,0.0,0.0,0.0,,0.0,5,4,14,4
14447,903,1388.0,2017-04-05,,55000.0,52543.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
14448,903,1333.0,2016-10-28,,55000.0,47361.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
14449,903,190.0,2016-05-27,,4000.0,1500.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
14450,903,2239.0,2015-11-13,,100000.0,71285.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
14451,903,0.0,2010-02-03,,888.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
14452,903,0.0,2015-04-17,2016-10-31,22000.0,0.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
14453,903,0.0,2015-08-05,2016-05-31,4000.0,0.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
14454,903,0.0,2015-06-17,2015-11-30,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
14455,903,0.0,2014-07-18,2015-08-31,4000.0,0.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
14456,903,0.0,2014-08-22,2014-12-09,4000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,7
14457,903,0.0,2008-12-01,2014-10-11,12620.0,0.0,1.0,7142.0,0.0,0.0,,0.0,5,6,25,4
14458,903,0.0,2014-05-07,2014-08-19,4000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,7
14459,903,0.0,2011-10-26,2014-05-31,25000.0,0.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
14460,903,0.0,2012-05-24,2014-09-30,2614.0,0.0,5739.0,0.0,0.0,0.0,,0.0,49,4,14,4
14461,903,0.0,2014-01-17,2014-04-29,3800.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,7
14462,903,0.0,2013-09-20,2014-01-10,3750.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,7
14463,903,0.0,2013-05-23,2013-09-18,3750.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,7
14464,903,0.0,2013-01-31,2013-05-20,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,7
14465,903,0.0,2012-10-12,2013-01-28,4000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,7
14466,87,0.0,2016-02-18,2016-02-29,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14467,87,0.0,2016-03-07,2016-03-17,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14468,87,0.0,2016-03-18,2016-03-28,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14469,87,0.0,2016-03-31,2016-04-08,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14470,87,0.0,2016-04-11,2016-04-14,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14471,87,0.0,2016-05-02,2016-05-16,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14472,87,0.0,2016-05-19,2016-05-25,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14473,87,0.0,2016-06-21,2016-06-30,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14474,87,0.0,2016-08-05,2016-08-11,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14475,87,0.0,2016-08-19,2016-08-23,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14476,87,0.0,2016-08-29,2016-09-01,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14477,87,0.0,2016-09-05,2016-09-12,1000.0,0.0,1000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14478,87,0.0,2016-09-13,2016-09-23,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
14479,87,0.0,2016-09-26,2016-10-04,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
